image,steering,throttle,source,timestamp,can_drive,auto_enabled,mode,error,error_norm,lane_center,left_x,right_x,lane_width,lane_locked,visible_side,missing_side,contours
images/000023.jpg,0.3854166666666667,0.5,opencv,1777621291.0019655,1,1,locked_only_right_hard,-37,-0.15416666666666667,203,22,383,361,1,right,left,1
images/000024.jpg,0.34375,0.5,opencv,1777621291.144368,1,1,locked_both_hard,-33,-0.1375,207,19,395,366,1,both,none,2
images/000025.jpg,0.28125,0.5,opencv,1777621291.286832,1,1,locked_both_hard,-27,-0.1125,213,29,398,369,1,both,none,2
images/000026.jpg,0.1875,0.5,opencv,1777621291.4302082,1,1,locked_both_hard,-18,-0.075,222,40,405,368,1,both,none,2
images/000027.jpg,0.08333333333333333,0.5,opencv,1777621291.5722713,1,1,locked_both_hard,-8,-0.03333333333333333,232,47,417,368,1,both,none,2
images/000028.jpg,-0.10416666666666666,0.5,opencv,1777621291.717419,1,1,locked_both_hard,10,0.041666666666666664,250,76,425,362,1,both,none,2
images/000029.jpg,-0.21875,0.5,opencv,1777621291.8606553,1,1,locked_both_hard,21,0.0875,261,87,436,357,1,both,none,2
images/000030.jpg,-0.17708333333333331,0.5,opencv,1777621292.0041418,1,1,locked_both_hard,17,0.07083333333333333,257,85,430,353,1,both,none,2
images/000031.jpg,-0.19791666666666666,0.5,opencv,1777621292.1467314,1,1,locked_both_hard,19,0.07916666666666666,259,94,424,345,1,both,none,2
images/000032.jpg,-0.125,0.5,opencv,1777621292.2883334,1,1,locked_both_hard,12,0.05,252,75,429,346,1,both,none,2
images/000033.jpg,0.10416666666666666,0.5,opencv,1777621292.4319596,1,1,locked_both_hard,-10,-0.041666666666666664,230,37,423,357,1,both,none,2
images/000034.jpg,0.3020833333333333,0.5,opencv,1777621292.5740457,1,1,locked_both_hard,-29,-0.12083333333333333,211,20,403,367,1,both,none,2
images/000035.jpg,0.3125,0.5,opencv,1777621292.715601,1,1,locked_only_right_hard,-30,-0.125,210,24,395,371,1,right,left,1
images/000036.jpg,0.5,0.5,opencv,1777621292.858355,1,1,locked_only_right_hard,-48,-0.2,192,6,377,371,1,right,left,1
images/000037.jpg,0.5104166666666666,0.5,opencv,1777621292.999382,1,1,locked_only_right_hard,-49,-0.20416666666666666,191,5,376,371,1,right,left,1
images/000038.jpg,0.4583333333333333,0.5,opencv,1777621293.1426911,1,1,locked_only_right_hard,-44,-0.18333333333333332,196,10,381,371,1,right,left,1
images/000039.jpg,0.41666666666666663,0.5,opencv,1777621293.2848194,1,1,locked_only_right_hard,-40,-0.16666666666666666,200,14,385,371,1,right,left,1
images/000040.jpg,0.6458333333333334,0.5,opencv,1777621293.4266708,1,1,locked_only_right_hard,-62,-0.25833333333333336,178,-8,363,371,1,right,left,3
images/000041.jpg,0.6979166666666667,0.5,opencv,1777621293.5715451,1,1,locked_only_right_hard,-67,-0.2791666666666667,173,-13,358,371,1,right,left,2
images/000042.jpg,1.0,0.47,opencv,1777621293.712746,1,1,locked_only_right_hard,-107,-0.44583333333333336,133,-53,318,371,1,right,left,1
images/000043.jpg,0.9270833333333334,0.47,opencv,1777621293.8571303,1,1,locked_only_right_hard,-89,-0.37083333333333335,151,-35,336,371,1,right,left,1
images/000044.jpg,0.5208333333333334,0.5,opencv,1777621293.9992502,1,1,locked_only_right_hard,-50,-0.20833333333333334,190,4,375,371,1,right,left,1
images/000045.jpg,0.46875,0.5,opencv,1777621294.1410556,1,1,locked_only_right_hard,-45,-0.1875,195,9,380,371,1,right,left,1
images/000046.jpg,0.3125,0.5,opencv,1777621294.2856138,1,1,locked_both_hard,-30,-0.125,210,18,403,373,1,both,none,2
images/000047.jpg,0.28125,0.5,opencv,1777621294.4266908,1,1,locked_both_hard,-27,-0.1125,213,22,404,376,1,both,none,2
images/000048.jpg,0.2916666666666667,0.5,opencv,1777621294.571019,1,1,locked_both_hard,-28,-0.11666666666666667,212,24,400,377,1,both,none,2
images/000049.jpg,0.3229166666666667,0.5,opencv,1777621294.7137778,1,1,locked_both_hard,-31,-0.12916666666666668,209,20,398,377,1,both,none,2
images/000050.jpg,0.35416666666666663,0.5,opencv,1777621294.8550446,1,1,locked_both_hard,-34,-0.14166666666666666,206,16,397,378,1,both,none,2
images/000051.jpg,0.4479166666666667,0.5,opencv,1777621295.0018303,1,1,locked_both_hard,-43,-0.17916666666666667,197,15,379,374,1,both,none,2
images/000052.jpg,0.41666666666666663,0.5,opencv,1777621295.1435764,1,1,locked_both_hard,-40,-0.16666666666666666,200,13,387,371,1,both,none,2
images/000053.jpg,0.6041666666666666,0.5,opencv,1777621295.2854543,1,1,locked_both_hard,-58,-0.24166666666666667,182,16,348,356,1,both,none,2
images/000054.jpg,0.5833333333333334,0.5,opencv,1777621295.4289947,1,1,locked_both_hard,-56,-0.23333333333333334,184,21,347,345,1,both,none,2
images/000055.jpg,0.41666666666666663,0.5,opencv,1777621295.5700052,1,1,locked_both_hard,-40,-0.16666666666666666,200,32,369,341,1,both,none,2
images/000056.jpg,0.09375,0.5,opencv,1777621295.7110848,1,1,locked_both_hard,-9,-0.0375,231,55,408,344,1,both,none,2
images/000057.jpg,-0.1875,0.5,opencv,1777621295.853863,1,1,locked_both_hard,18,0.075,258,86,431,345,1,both,none,2
images/000058.jpg,-0.35416666666666663,0.5,opencv,1777621295.9970083,1,1,locked_both_hard,34,0.14166666666666666,274,106,442,342,1,both,none,2
images/000059.jpg,-0.41666666666666663,0.5,opencv,1777621296.142694,1,1,locked_both_hard,40,0.16666666666666666,280,117,443,335,1,both,none,2
images/000060.jpg,-0.34375,0.5,opencv,1777621296.2849824,1,1,locked_both_hard,33,0.1375,273,112,435,330,1,both,none,2
images/000061.jpg,-0.14583333333333334,0.5,opencv,1777621296.427783,1,1,locked_both_hard,14,0.058333333333333334,254,85,424,332,1,both,none,3
images/000062.jpg,0.0625,0.5,opencv,1777621296.5705445,1,1,locked_both_hard,-6,-0.025,234,51,418,343,1,both,none,2
images/000063.jpg,0.2916666666666667,0.5,opencv,1777621296.712018,1,1,locked_both_hard,-28,-0.11666666666666667,212,24,400,355,1,both,none,3
images/000064.jpg,0.4583333333333333,0.5,opencv,1777621296.8552966,1,1,locked_only_right_hard,-44,-0.18333333333333332,196,17,375,358,1,right,left,2
images/000065.jpg,0.53125,0.5,opencv,1777621297.000547,1,1,locked_only_right_hard,-51,-0.2125,189,10,368,358,1,right,left,1
images/000066.jpg,0.5520833333333333,0.5,opencv,1777621297.1492422,1,1,locked_only_right_hard,-53,-0.22083333333333333,187,8,366,358,1,right,left,1
images/000067.jpg,0.41666666666666663,0.5,opencv,1777621297.294062,1,1,locked_only_right_hard,-40,-0.16666666666666666,200,21,379,358,1,right,left,1
images/000068.jpg,0.3958333333333333,0.5,opencv,1777621297.4352694,1,1,locked_only_right_hard,-38,-0.15833333333333333,202,23,381,358,1,right,left,1
images/000069.jpg,0.4895833333333333,0.5,opencv,1777621297.5787988,1,1,locked_only_right_hard,-47,-0.19583333333333333,193,14,372,358,1,right,left,1
images/000070.jpg,0.6354166666666666,0.5,opencv,1777621297.721025,1,1,locked_only_right_hard,-61,-0.25416666666666665,179,0,358,358,1,right,left,2
images/000071.jpg,0.5729166666666666,0.5,opencv,1777621297.8627465,1,1,locked_only_right_hard,-55,-0.22916666666666666,185,6,364,358,1,right,left,2
images/000072.jpg,0.5416666666666667,0.5,opencv,1777621298.0041046,1,1,locked_only_right_hard,-52,-0.21666666666666667,188,9,367,358,1,right,left,2
images/000073.jpg,0.4895833333333333,0.5,opencv,1777621298.1464458,1,1,locked_only_right_hard,-47,-0.19583333333333333,193,14,372,358,1,right,left,1
images/000074.jpg,0.4479166666666667,0.5,opencv,1777621298.2903666,1,1,locked_only_right_hard,-43,-0.17916666666666667,197,18,376,358,1,right,left,1
images/000075.jpg,0.375,0.5,opencv,1777621298.4335406,1,1,locked_only_right_hard,-36,-0.15,204,25,383,358,1,right,left,1
images/000076.jpg,0.40625,0.5,opencv,1777621298.5756981,1,1,locked_only_right_hard,-39,-0.1625,201,22,380,358,1,right,left,1
images/000077.jpg,0.4895833333333333,0.5,opencv,1777621298.7195072,1,1,locked_only_right_hard,-47,-0.19583333333333333,193,14,372,358,1,right,left,1
images/000078.jpg,0.7083333333333333,0.5,opencv,1777621298.8615284,1,1,locked_only_right_hard,-68,-0.2833333333333333,172,-7,351,358,1,right,left,1
images/000079.jpg,0.6458333333333334,0.5,opencv,1777621299.0044136,1,1,locked_only_right_hard,-62,-0.25833333333333336,178,-1,357,358,1,right,left,1
images/000080.jpg,0.46875,0.5,opencv,1777621299.1459267,1,1,locked_only_right_hard,-45,-0.1875,195,16,374,358,1,right,left,1
images/000081.jpg,0.3020833333333333,0.5,opencv,1777621299.28793,1,1,locked_both_hard,-29,-0.12083333333333333,211,22,401,365,1,both,none,2
images/000082.jpg,0.11458333333333333,0.5,opencv,1777621299.4312592,1,1,locked_both_hard,-11,-0.04583333333333333,229,45,413,365,1,both,none,2
images/000083.jpg,-0.07291666666666667,0.5,opencv,1777621299.5720756,1,1,locked_both_hard,7,0.029166666666666667,247,66,428,362,1,both,none,2
images/000084.jpg,-0.17708333333333331,0.5,opencv,1777621299.7158303,1,1,locked_both_hard,17,0.07083333333333333,257,81,433,358,1,both,none,2
images/000085.jpg,-0.20833333333333331,0.5,opencv,1777621299.8592148,1,1,locked_both_hard,20,0.08333333333333333,260,86,434,353,1,both,none,2
images/000086.jpg,-0.08333333333333333,0.5,opencv,1777621300.0006006,1,1,locked_both_hard,8,0.03333333333333333,248,67,430,354,1,both,none,2
images/000087.jpg,-0.041666666666666664,0.5,opencv,1777621300.1444848,1,1,locked_both_hard,4,0.016666666666666666,244,71,418,350,1,both,none,2
images/000088.jpg,-0.05208333333333333,0.5,opencv,1777621300.2866893,1,1,locked_both_hard,5,0.020833333333333332,245,68,423,350,1,both,none,2
images/000089.jpg,-0.010416666666666666,0.5,opencv,1777621300.430322,1,1,locked_both_hard,1,0.004166666666666667,241,57,426,355,1,both,none,2
images/000090.jpg,0.09375,0.5,opencv,1777621300.575229,1,1,locked_both_hard,-9,-0.0375,231,41,422,364,1,both,none,2
images/000091.jpg,0.27083333333333337,0.5,opencv,1777621300.7171748,1,1,locked_both_hard,-26,-0.10833333333333334,214,19,409,372,1,both,none,2
images/000092.jpg,0.3854166666666667,0.5,opencv,1777621300.8613775,1,1,locked_only_right_hard,-37,-0.15416666666666667,203,15,390,375,1,right,left,1
images/000093.jpg,0.4583333333333333,0.5,opencv,1777621301.0023398,1,1,locked_only_right_hard,-44,-0.18333333333333332,196,8,383,375,1,right,left,1
images/000094.jpg,0.4479166666666667,0.5,opencv,1777621301.143088,1,1,locked_only_right_hard,-43,-0.17916666666666667,197,9,384,375,1,right,left,1
images/000095.jpg,0.42708333333333337,0.5,opencv,1777621301.28728,1,1,locked_only_right_hard,-41,-0.17083333333333334,199,11,386,375,1,right,left,1
images/000096.jpg,0.19791666666666666,0.5,opencv,1777621301.4295125,1,1,locked_only_right_hard,-19,-0.07916666666666666,221,33,408,375,1,right,left,3
images/000097.jpg,1.0,0.47,opencv,1777621301.5730188,1,1,locked_only_right_hard,-127,-0.5291666666666667,113,-75,300,375,1,right,left,1
images/000098.jpg,1.0,0.45,opencv,1777621301.7150595,1,1,locked_only_right_hard,-143,-0.5958333333333333,97,-91,284,375,1,right,left,1
images/000099.jpg,1.0,0.47,opencv,1777621301.8572476,1,1,locked_only_right_hard,-126,-0.525,114,-74,301,375,1,right,left,1
images/000100.jpg,1.0,0.47,opencv,1777621302.000321,1,1,locked_only_right_hard,-118,-0.49166666666666664,122,-66,309,375,1,right,left,1
images/000101.jpg,1.0,0.47,opencv,1777621302.1414282,1,1,locked_only_right_hard,-97,-0.4041666666666667,143,-45,330,375,1,right,left,1
images/000102.jpg,0.6354166666666666,0.5,opencv,1777621302.285259,1,1,locked_only_right_hard,-61,-0.25416666666666665,179,-9,366,375,1,right,left,1
images/000103.jpg,0.5104166666666666,0.5,opencv,1777621302.42783,1,1,locked_only_right_hard,-49,-0.20416666666666666,191,3,378,375,1,right,left,1
images/000104.jpg,0.23958333333333334,0.5,opencv,1777621302.569175,1,1,locked_both_hard,-23,-0.09583333333333334,217,27,408,375,1,both,none,2
images/000105.jpg,0.20833333333333331,0.5,opencv,1777621302.713605,1,1,locked_both_hard,-20,-0.08333333333333333,220,31,410,376,1,both,none,2
images/000106.jpg,0.17708333333333331,0.5,opencv,1777621302.8567002,1,1,locked_both_hard,-17,-0.07083333333333333,223,33,413,376,1,both,none,2
images/000107.jpg,0.20833333333333331,0.5,opencv,1777621303.0009246,1,1,locked_both_hard,-20,-0.08333333333333333,220,29,412,378,1,both,none,2
images/000108.jpg,0.3125,0.5,opencv,1777621303.1431124,1,1,locked_both_hard,-30,-0.125,210,25,396,376,1,both,none,2
images/000109.jpg,0.2916666666666667,0.5,opencv,1777621303.2847445,1,1,locked_both_hard,-28,-0.11666666666666667,212,18,406,378,1,both,none,2
images/000110.jpg,0.4895833333333333,0.5,opencv,1777621303.4309108,1,1,locked_both_hard,-47,-0.19583333333333333,193,18,369,377,1,both,none,2
images/000111.jpg,0.65625,0.5,opencv,1777621303.572334,1,1,locked_both_hard,-63,-0.2625,177,15,339,358,1,both,none,2
images/000112.jpg,1.0,0.47,opencv,1777621303.715873,1,1,locked_only_right_hard,-98,-0.4083333333333333,142,-37,321,358,1,right,left,1
images/000113.jpg,0.4479166666666667,0.5,opencv,1777621303.8578837,1,1,locked_both_hard,-43,-0.17916666666666667,197,33,361,344,1,both,none,2
images/000114.jpg,0.020833333333333332,0.5,opencv,1777621303.999117,1,1,locked_both_hard,-2,-0.008333333333333333,238,60,417,347,1,both,none,2
images/000115.jpg,-0.34375,0.5,opencv,1777621304.142531,1,1,locked_both_hard,33,0.1375,273,102,444,346,1,both,none,2
images/000116.jpg,-0.5729166666666666,0.5,opencv,1777621304.2838624,1,1,locked_both_hard,55,0.22916666666666666,295,139,451,335,1,both,none,2
images/000117.jpg,-0.625,0.5,opencv,1777621304.4273763,1,1,locked_both_hard,60,0.25,300,150,450,322,1,both,none,2
images/000118.jpg,-0.3958333333333333,0.5,opencv,1777621304.5703242,1,1,locked_both_hard,38,0.15833333333333333,278,117,440,320,1,both,none,2
images/000119.jpg,-0.08333333333333333,0.5,opencv,1777621304.7116232,1,1,locked_both_hard,8,0.03333333333333333,248,74,422,328,1,both,none,2
images/000120.jpg,0.20833333333333331,0.5,opencv,1777621304.8557775,1,1,locked_both_hard,-20,-0.08333333333333333,220,31,410,345,1,both,none,3
images/000121.jpg,0.4791666666666667,0.5,opencv,1777621304.9997718,1,1,locked_both_hard,-46,-0.19166666666666668,194,10,379,354,1,both,none,3
images/000122.jpg,0.53125,0.5,opencv,1777621305.1417134,1,1,locked_only_right_hard,-51,-0.2125,189,12,366,354,1,right,left,2
images/000123.jpg,0.5833333333333334,0.5,opencv,1777621305.2861106,1,1,locked_only_right_hard,-56,-0.23333333333333334,184,7,361,354,1,right,left,1
images/000124.jpg,0.4791666666666667,0.5,opencv,1777621305.4289975,1,1,locked_only_right_hard,-46,-0.19166666666666668,194,17,371,354,1,right,left,1
images/000125.jpg,0.3229166666666667,0.5,opencv,1777621305.57249,1,1,locked_only_right_hard,-31,-0.12916666666666668,209,32,386,354,1,right,left,1
images/000126.jpg,0.28125,0.5,opencv,1777621305.7149215,1,1,locked_only_right_hard,-27,-0.1125,213,36,390,354,1,right,left,1
images/000127.jpg,0.46875,0.5,opencv,1777621305.8559504,1,1,locked_only_right_hard,-45,-0.1875,195,18,372,354,1,right,left,1
images/000128.jpg,0.7395833333333334,0.5,opencv,1777621305.9991813,1,1,locked_only_right_hard,-71,-0.29583333333333334,169,-8,346,354,1,right,left,2
images/000129.jpg,0.6145833333333333,0.5,opencv,1777621306.141003,1,1,locked_only_right_hard,-59,-0.24583333333333332,181,4,358,354,1,right,left,2
images/000130.jpg,0.5833333333333334,0.5,opencv,1777621306.2826486,1,1,locked_only_right_hard,-56,-0.23333333333333334,184,7,361,354,1,right,left,2
images/000131.jpg,0.4479166666666667,0.5,opencv,1777621306.4269836,1,1,locked_only_right_hard,-43,-0.17916666666666667,197,20,374,354,1,right,left,1
images/000132.jpg,0.22916666666666666,0.5,opencv,1777621306.5679533,1,1,locked_only_right_hard,-22,-0.09166666666666666,218,41,395,354,1,right,left,1
images/000133.jpg,0.23958333333333334,0.5,opencv,1777621306.7112627,1,1,locked_only_right_hard,-23,-0.09583333333333334,217,40,394,354,1,right,left,1
images/000134.jpg,0.3854166666666667,0.5,opencv,1777621306.8533716,1,1,locked_only_right_hard,-37,-0.15416666666666667,203,26,380,354,1,right,left,1
images/000135.jpg,0.59375,0.5,opencv,1777621306.9975927,1,1,locked_only_right_hard,-57,-0.2375,183,6,360,354,1,right,left,1
images/000136.jpg,0.8958333333333334,0.47,opencv,1777621307.1403613,1,1,locked_only_right_hard,-86,-0.35833333333333334,154,-23,331,354,1,right,left,1
images/000137.jpg,0.78125,0.47,opencv,1777621307.2813435,1,1,locked_only_right_hard,-75,-0.3125,165,-12,342,354,1,right,left,1
images/000138.jpg,0.5416666666666667,0.5,opencv,1777621307.4245677,1,1,locked_only_right_hard,-52,-0.21666666666666667,188,11,365,354,1,right,left,1
images/000139.jpg,0.3125,0.5,opencv,1777621307.5658607,1,1,locked_both_hard,-30,-0.125,210,21,400,360,1,both,none,2
images/000140.jpg,0.10416666666666666,0.5,opencv,1777621307.7091417,1,1,locked_both_hard,-10,-0.041666666666666664,230,47,414,362,1,both,none,2
images/000141.jpg,-0.10416666666666666,0.5,opencv,1777621307.8523598,1,1,locked_both_hard,10,0.041666666666666664,250,73,427,361,1,both,none,2
images/000142.jpg,-0.19791666666666666,0.5,opencv,1777621307.994105,1,1,locked_both_hard,19,0.07916666666666666,259,87,432,357,1,both,none,2
images/000143.jpg,-0.28125,0.5,opencv,1777621308.1383817,1,1,locked_both_hard,27,0.1125,267,98,437,351,1,both,none,2
images/000144.jpg,-0.23958333333333334,0.5,opencv,1777621308.2813926,1,1,locked_both_hard,23,0.09583333333333334,263,89,438,349,1,both,none,2
images/000145.jpg,-0.10416666666666666,0.5,opencv,1777621308.422192,1,1,locked_both_hard,10,0.041666666666666664,250,77,423,347,1,both,none,2
images/000146.jpg,-0.020833333333333332,0.5,opencv,1777621308.564855,1,1,locked_both_hard,2,0.008333333333333333,242,68,417,346,1,both,none,2
images/000147.jpg,-0.03125,0.5,opencv,1777621308.7071104,1,1,locked_both_hard,3,0.0125,243,61,425,351,1,both,none,2
images/000148.jpg,0.08333333333333333,0.5,opencv,1777621308.8503463,1,1,locked_both_hard,-8,-0.03333333333333333,232,40,424,361,1,both,none,2
images/000149.jpg,0.21875,0.5,opencv,1777621308.9923582,1,1,locked_both_hard,-21,-0.0875,219,27,412,369,1,both,none,2
images/000150.jpg,0.35416666666666663,0.5,opencv,1777621309.1335058,1,1,locked_both_hard,-34,-0.14166666666666666,206,11,401,376,1,both,none,2
images/000151.jpg,0.3958333333333333,0.5,opencv,1777621309.2765849,1,1,locked_only_right_hard,-38,-0.15833333333333333,202,14,390,376,1,right,left,1
images/000152.jpg,0.42708333333333337,0.5,opencv,1777621309.4193285,1,1,locked_only_right_hard,-41,-0.17083333333333334,199,11,387,376,1,right,left,1
images/000153.jpg,0.3958333333333333,0.5,opencv,1777621309.5621712,1,1,locked_only_right_hard,-38,-0.15833333333333333,202,14,390,376,1,right,left,1
images/000154.jpg,0.2916666666666667,0.5,opencv,1777621309.7048354,1,1,locked_only_right_hard,-28,-0.11666666666666667,212,24,400,376,1,right,left,1
images/000155.jpg,-0.0625,0.5,opencv,1777621309.8461673,1,1,locked_only_right_hard,6,0.025,246,58,434,376,1,right,left,3
images/000156.jpg,0.7604166666666666,0.47,opencv,1777621309.9903526,1,1,locked_only_right_hard,-73,-0.30416666666666664,167,-21,355,376,1,right,left,2
images/000157.jpg,1.0,0.45,opencv,1777621310.1310954,1,1,locked_only_right_hard,-182,-0.7583333333333333,58,-130,246,376,1,right,left,1
images/000158.jpg,1.0,0.45,opencv,1777621310.2759333,1,1,locked_only_right_hard,-196,-0.8166666666666667,44,-144,232,376,1,right,left,1
images/000159.jpg,1.0,0.45,opencv,1777621310.4190753,1,1,locked_only_right_hard,-199,-0.8291666666666667,41,-147,229,376,1,right,left,1
images/000160.jpg,1.0,0.45,opencv,1777621310.5608468,1,1,locked_only_right_hard,-177,-0.7375,63,-125,251,376,1,right,left,2
images/000161.jpg,1.0,0.45,opencv,1777621310.7049499,1,1,locked_only_right_hard,-150,-0.625,90,-98,278,376,1,right,left,1
images/000162.jpg,1.0,0.47,opencv,1777621310.8472333,1,1,locked_only_right_hard,-128,-0.5333333333333333,112,-76,300,376,1,right,left,1
images/000163.jpg,1.0,0.47,opencv,1777621310.988669,1,1,locked_only_right_hard,-100,-0.4166666666666667,140,-48,328,376,1,right,left,1
images/000164.jpg,0.5104166666666666,0.5,opencv,1777621311.131379,1,1,locked_both_hard,-49,-0.20416666666666666,191,18,364,370,1,both,none,2
images/000165.jpg,0.21875,0.5,opencv,1777621311.2732198,1,1,locked_both_hard,-21,-0.0875,219,34,404,367,1,both,none,2
images/000166.jpg,0.07291666666666667,0.5,opencv,1777621311.4165654,1,1,locked_both_hard,-7,-0.029166666666666667,233,44,423,370,1,both,none,2
images/000167.jpg,0.041666666666666664,0.5,opencv,1777621311.5590098,1,1,locked_both_hard,-4,-0.016666666666666666,236,47,426,373,1,both,none,2
images/000168.jpg,0.125,0.5,opencv,1777621311.699844,1,1,locked_both_hard,-12,-0.05,228,42,415,373,1,both,none,2
images/000169.jpg,0.08333333333333333,0.5,opencv,1777621311.843357,1,1,locked_both_hard,-8,-0.03333333333333333,232,34,431,377,1,both,none,2
images/000170.jpg,0.6770833333333333,0.5,opencv,1777621311.9855256,1,1,locked_both_hard,-65,-0.2708333333333333,175,26,325,366,1,both,none,2
images/000171.jpg,0.5729166666666666,0.5,opencv,1777621312.1273088,1,1,locked_both_hard,-55,-0.22916666666666666,185,19,352,356,1,both,none,2
images/000172.jpg,0.5416666666666667,0.5,opencv,1777621312.2703152,1,1,locked_both_hard,-52,-0.21666666666666667,188,26,350,345,1,both,none,2
images/000173.jpg,0.25,0.5,opencv,1777621312.4114842,1,1,locked_both_hard,-24,-0.1,216,43,389,342,1,both,none,2
images/000174.jpg,-0.041666666666666664,0.5,opencv,1777621312.555444,1,1,locked_both_hard,4,0.016666666666666666,244,64,425,348,1,both,none,2
images/000175.jpg,-0.28125,0.5,opencv,1777621312.6974561,1,1,locked_both_hard,27,0.1125,267,93,441,349,1,both,none,2
images/000176.jpg,-0.4479166666666667,0.5,opencv,1777621312.839069,1,1,locked_both_hard,43,0.17916666666666667,283,120,446,342,1,both,none,2
images/000177.jpg,-0.4479166666666667,0.5,opencv,1777621312.9827552,1,1,locked_both_hard,43,0.17916666666666667,283,124,443,333,1,both,none,2
images/000178.jpg,-0.28125,0.5,opencv,1777621313.122552,1,1,locked_both_hard,27,0.1125,267,101,434,330,1,both,none,2
images/000179.jpg,0.020833333333333332,0.5,opencv,1777621313.2664883,1,1,locked_both_hard,-2,-0.008333333333333333,238,55,422,339,1,both,none,2
images/000180.jpg,0.34375,0.5,opencv,1777621313.4087193,1,1,locked_both_hard,-33,-0.1375,207,18,397,353,1,both,none,3
images/000181.jpg,0.5625,0.5,opencv,1777621313.5501544,1,1,locked_only_right_hard,-54,-0.225,186,7,364,357,1,right,left,2
images/000182.jpg,0.71875,0.5,opencv,1777621313.6941748,1,1,locked_only_right_hard,-69,-0.2875,171,-8,349,357,1,right,left,1
images/000183.jpg,0.7708333333333334,0.47,opencv,1777621313.8354695,1,1,locked_only_right_hard,-74,-0.30833333333333335,166,-13,344,357,1,right,left,1
images/000184.jpg,0.46875,0.5,opencv,1777621313.9791262,1,1,locked_only_right_hard,-45,-0.1875,195,16,373,357,1,right,left,1
images/000185.jpg,0.28125,0.5,opencv,1777621314.1223984,1,1,locked_only_right_hard,-27,-0.1125,213,34,391,357,1,right,left,1
images/000186.jpg,0.22916666666666666,0.5,opencv,1777621314.2632535,1,1,locked_only_right_hard,-22,-0.09166666666666666,218,39,396,357,1,right,left,1
images/000187.jpg,0.34375,0.5,opencv,1777621314.4071002,1,1,locked_only_right_hard,-33,-0.1375,207,28,385,357,1,right,left,1
